"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","5","tests.integration.database_client","test_database_connection","TestDatabaseConnection","","","test_client_connection","Test that the client can connect to the database"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","4","tests.integration.database_client","test_update_recipe","TestUpdateRecipeIntegration","","","test_update_recipe_name_and_prep_time","Test updating recipe name and prep time"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","8","tests.integration","test_get_recipe_by_id","","","","test_get_recipe_by_id_endpoint_structure","Test that the GET /recipes/{recipe_id} endpoint exists and returns proper response structure"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","2","tests.integration","test_get_recipe_by_id","","","","test_get_recipe_by_id_invalid_id_format","Test GET /recipes/{recipe_id} endpoint with invalid ID format"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","12","tests.integration","test_update_recipe","TestUpdateRecipeEndpointIntegration","","","test_patch_recipe_success","Test successful recipe update via PATCH endpoint"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","3","tests.integration.database_client","test_add_recipe","TestAddRecipe","","","test_add_recipe","Test that we can add a new recipe"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","57","tests.integration","test_delete_recipe","","","","test_delete_recipe_endpoint_structure","Test that the DELETE endpoint exists and returns proper response structure"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","1","tests.integration.database_client","test_update_recipe","TestUpdateRecipeIntegration","","","test_update_nonexistent_recipe","Test updating a recipe that doesn't exist"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","4","tests.integration","test_update_recipe","TestUpdateRecipeEndpointIntegration","","","test_patch_recipe_invalid_data_types","Test PATCH with invalid data types"
"passed","Thu May 14 20:49:17 UTC 2026","Thu May 14 20:49:17 UTC 2026","16","tests.integration","test_get_recipe_by_id","","","","test_get_recipe_by_id_existing_recipe","Test GET /recipes/{recipe_id} endpoint with an existing recipe"
