"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","2","tests.unit","test_endpoints","TestGetAllRecipesEndpoint","","","test_get_all_recipes_database_error","Test handling of database errors during recipe retrieval"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_endpoints","TestGetRecipeByIdEndpoint","","","test_get_recipe_by_id_invalid_id","Test retrieval with invalid recipe ID"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_meal_plan_endpoints","TestDeleteMealPlanEntryEndpoint","","","test_delete_entry_not_found",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestIngredientModel","","","test_ingredient_missing_required_fields","Test that missing required fields raise ValidationError"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_endpoints","TestUpdateRecipeEndpoint","","","test_update_recipe_success","Test successful recipe update"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestDatabaseClientInitialization","","","test_init_with_env_variables","Test initialization with environment variables"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_health","","","","test_health_endpoint_response_format","Test that the health endpoint returns valid JSON"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestDatabaseClientConnection","","","test_disconnect_no_connection","Test disconnection when no connection exists"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestIngredientModel","","","test_valid_ingredient","Test creating a valid ingredient"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_meal_plan_database_client","TestGetMealPlanByWeek","","","test_get_meal_plan_by_week_not_connected",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_endpoints","TestUpdateRecipeEndpoint","","","test_update_recipe_with_ingredients","Test update with main_ingredients"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestRecipeResponseModel","","","test_recipe_response_invalid_id","Test that invalid ID types raise ValidationError"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_meal_plan_endpoints","TestDeleteMealPlanEntryEndpoint","","","test_delete_entry_database_error",""
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestDatabaseClientGetRecipeById","","","test_get_recipe_by_id_not_connected","Test get_recipe_by_id when not connected to database"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_endpoints","TestGetRecipeByIdEndpoint","","","test_get_recipe_by_id_not_found","Test retrieval of non-existent recipe"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_meal_plan_endpoints","TestCreateMealPlanEntryEndpoint","","","test_create_entry_connection_failure",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_endpoints","TestGetRecipeByIdEndpoint","","","test_get_recipe_by_id_database_connection_error","Test recipe retrieval when database connection fails"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestUpdateRecipeMethod","","","test_update_recipe_not_found","Test update when recipe doesn't exist"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","3","tests.unit","test_endpoints","TestCreateRecipeEndpoint","","","test_create_recipe_success","Test successful recipe creation"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_meal_plan_database_client","TestGetMealPlanByWeek","","","test_get_meal_plan_by_week_empty",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","4","tests.unit","test_error_handling","TestErrorHandling","","","test_get_recipes_unexpected_exception","Test handling of unexpected exceptions in get_all_recipes"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_error_handling","TestErrorHandling","","","test_create_recipe_unexpected_exception","Test handling of unexpected exceptions in create_recipe"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestRecipeCreateModel","","","test_recipe_create_invalid_main_ingredients","Test validation with invalid main ingredients"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_error_handling","TestEdgeCases","","","test_create_recipe_with_unicode_characters","Test recipe creation with unicode characters"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestRecipeResponseModel","","","test_valid_recipe_response","Test creating a valid recipe response"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestDatabaseClientConnection","","","test_connect_success","Test successful database connection"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestRecipeCreateModel","","","test_recipe_create_without_foto_url","Test recipe creation without foto_url (should default to None)"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestUpdateRecipeMethod","","","test_update_recipe_success","Test successful recipe update"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_models","TestRecipeCreateModel","","","test_recipe_create_empty_ingredients","Test recipe with empty ingredient lists"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_error_handling","TestEdgeCases","","","test_create_recipe_with_many_ingredients","Test recipe creation with many ingredients"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_meal_plan_endpoints","TestGetMealPlanEndpoint","","","test_get_meal_plan_empty",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestIngredientModel","","","test_ingredient_empty_strings","Test validation with empty strings"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestDatabaseClientDeleteRecipe","","","test_delete_recipe_not_connected","Test delete_recipe when not connected to database"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","3","tests.unit","test_endpoints","TestDeleteRecipeEndpoint","","","test_delete_recipe_not_found","Test deletion of non-existent recipe"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","3","tests.unit","test_endpoints","TestDeleteRecipeEndpoint","","","test_delete_recipe_database_error","Test handling of database error during recipe deletion"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestDatabaseClientConnection","","","test_is_connected_false_no_connection","Test is_connected when no connection exists"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_meal_plan_endpoints","TestGetMealPlanEndpoint","","","test_get_meal_plan_database_error",""
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestDatabaseClientGetAllRecipes","","","test_get_all_recipes_not_connected","Test get_all_recipes when not connected to database"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_meal_plan_endpoints","TestDeleteMealPlanEntryEndpoint","","","test_delete_entry_connection_failure",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_models","TestIngredientModel","","","test_ingredient_with_integer_quantity","Test that integer quantities are accepted and converted to float"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","0","tests.unit","test_error_handling","TestDatabaseClientEdgeCases","","","test_database_client_with_none_values","Test DatabaseClient initialization with None values"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestUpdateRecipeMethod","","","test_update_recipe_with_ingredients","Test updating recipe with main_ingredients and common_ingredients"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","3","tests.unit","test_endpoints","TestGetAllRecipesEndpoint","","","test_get_all_recipes_connection_failure","Test handling of database connection failure"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_meal_plan_endpoints","TestCreateMealPlanEntryEndpoint","","","test_create_entry_missing_fields",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","3","tests.unit","test_endpoints","TestGetRecipeByIdEndpoint","","","test_get_recipe_by_id_database_error","Test recipe retrieval when database operation fails"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_endpoints","TestDeleteRecipeEndpoint","","","test_delete_recipe_invalid_id","Test deletion with invalid recipe ID"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_endpoints","TestCreateRecipeEndpoint","","","test_create_recipe_invalid_ingredient","Test validation of invalid ingredient data"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestDatabaseClientConnection","","","test_disconnect","Test database disconnection"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","0","tests.unit","test_database_client","TestDatabaseClientConnection","","","test_is_connected_false_error","Test is_connected when connection has error"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_meal_plan_database_client","TestDeleteMealPlanEntry","","","test_delete_meal_plan_entry_success",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_endpoints","TestUpdateRecipeEndpoint","","","test_update_recipe_invalid_data_types","Test update with invalid data types"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_meal_plan_endpoints","TestCreateMealPlanEntryEndpoint","","","test_create_entry_database_error",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","1","tests.unit","test_meal_plan_database_client","TestDeleteMealPlanEntry","","","test_delete_meal_plan_entry_not_connected",""
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_endpoints","TestUpdateRecipeEndpoint","","","test_update_recipe_connection_failure","Test handling of database connection failure"
"passed","Thu May 14 20:48:35 UTC 2026","Thu May 14 20:48:35 UTC 2026","2","tests.unit","test_error_handling","TestDatabaseClientEdgeCases","","","test_add_recipe_with_empty_json","Test add_recipe with empty main_ingredients"
"passed","Thu May 14 20:48:34 UTC 2026","Thu May 14 20:48:34 UTC 2026","1","tests.unit","test_database_client","TestDatabaseClientAddRecipe","","","test_add_recipe_success","Test successful recipe addition"
